filename,width,height,class,xmin,ymin,xmax,ymax
1_wood_326.jpg,1920,1080,incomplete,662,216,1257,864
1_wood_361.jpg,1820,1214,incomplete,580,243,1239,971
1_factory_6.jpg,2448,2448,incomplete,549,490,1899,1958
1_wood_365.jpg,1920,1080,incomplete,667,216,1253,864
1_concrete_199.jpg,1000,667,incomplete,316,133,683,533
1_wood_339.jpg,1000,667,incomplete,316,133,683,533
1_concrete_245.jpg,1998,1375,incomplete,579,275,1418,1100
1_factory_134.jpg,2448,2448,incomplete,476,490,1970,1958
1_metal_309.jpg,1024,822,incomplete,261,164,762,657
1_factory_163.jpg,3264,2448,incomplete,885,490,2379,1958
1_factory_153.jpg,2448,3264,incomplete,228,653,2220,2611
1_factory_18.jpg,4032,3024,incomplete,1182,605,2850,2419
1_factory_122.jpg,2448,2448,incomplete,476,490,1970,1958
1_concrete_233.jpg,3104,1812,incomplete,999,362,2105,1449
1_factory_149.jpg,3024,4032,incomplete,281,806,2742,3225
1_factory_15.jpg,2448,3264,incomplete,323,653,2123,2611
1_concrete_218.jpg,1600,885,incomplete,560,177,1040,708
1_factory_132.jpg,2448,2448,incomplete,476,490,1970,1958
1_factory_51.jpg,2448,2448,incomplete,549,490,1899,1958
1_factory_179.jpg,2448,2448,incomplete,476,490,1970,1958
1_metal_269.jpg,1600,1000,incomplete,524,200,1075,800
1_wood_349.jpg,1300,866,incomplete,415,173,885,692
1_concrete_212.jpg,910,683,incomplete,270,136,640,545
1_concrete_250.jpg,1000,667,incomplete,296,133,703,533
1_concrete_254.jpg,1680,1050,incomplete,519,210,1160,840
1_concrete_211.jpg,1920,1080,incomplete,667,216,1253,864
1_factory_41.jpg,3264,2448,incomplete,957,490,2307,1958
1_factory_8.jpg,2448,2448,incomplete,549,490,1899,1958
1_wood_325.jpg,1920,1080,incomplete,662,216,1257,864
1_factory_105.jpg,2448,2448,incomplete,559,490,1888,1958
1_factory_73.jpg,2448,2448,incomplete,559,490,1888,1958
1_factory_39.jpg,2448,2448,incomplete,549,490,1899,1958
1_factory_115.jpg,4032,3024,incomplete,1194,605,2837,2419
1_wood_376.jpg,1920,1080,incomplete,630,216,1289,864
1_factory_176.jpg,4032,3024,incomplete,1093,605,2939,2419
1_concrete_253.jpg,1920,1080,incomplete,630,216,1289,864
1_concrete_229.jpg,1680,1050,incomplete,555,210,1125,840
1_factory_85.jpg,3024,4032,incomplete,416,806,2607,3225
1_factory_136.jpg,2448,2448,incomplete,476,490,1970,1958
1_factory_172.jpg,2448,2448,incomplete,476,490,1970,1958
1_wood_393.jpg,2560,1600,incomplete,791,320,1768,1280
1_factory_67.jpg,2448,2448,incomplete,559,490,1888,1958
1_concrete_222.jpg,2560,1600,incomplete,845,320,1714,1280
1_factory_157.jpg,2448,2448,incomplete,476,490,1970,1958
1_factory_96.jpg,2448,2448,incomplete,559,490,1888,1958
1_metal_279.jpg,1024,768,incomplete,304,154,720,614
1_factory_95.jpg,2448,2448,incomplete,559,490,1888,1958
1_wood_358.jpg,728,485,incomplete,232,97,495,388
1_concrete_197.jpg,2560,1600,incomplete,839,320,1721,1280
1_factory_113.jpg,2448,2448,incomplete,559,490,1888,1958
1_factory_133.jpg,2448,2448,incomplete,476,490,1970,1958
1_concrete_195.jpg,1998,1375,incomplete,620,275,1378,1100
1_wood_374.jpg,1300,866,incomplete,386,173,914,692
1_concrete_224.jpg,1000,667,incomplete,319,133,681,533
1_factory_72.jpg,2448,2448,incomplete,559,490,1888,1958
1_factory_131.jpg,2448,2448,incomplete,476,490,1970,1958
1_wood_324.jpg,1300,866,incomplete,411,173,888,692
1_factory_137.jpg,2448,2448,incomplete,476,490,1970,1958
1_wood_322.jpg,1920,1080,incomplete,662,216,1257,864
1_concrete_223.jpg,1000,667,incomplete,319,133,681,533
1_factory_64.jpg,4032,3024,incomplete,1194,605,2837,2419
1_factory_98.jpg,2448,3264,incomplete,337,653,2110,2611
1_factory_142.jpg,2448,2448,incomplete,476,490,1970,1958
1_concrete_249.jpg,1000,667,incomplete,296,133,703,533
1_factory_38.jpg,2448,3264,incomplete,323,653,2123,2611
1_wood_387.jpg,1024,683,incomplete,304,136,720,545
1_wood_336.jpg,1820,1214,incomplete,575,243,1244,971
1_factory_68.jpg,2448,2448,incomplete,559,490,1888,1958
1_factory_83.jpg,2448,2448,incomplete,559,490,1888,1958
1_metal_280.jpg,3840,2160,incomplete,1333,432,2506,1728
1_factory_101.jpg,3264,2448,incomplete,967,490,2296,1958
1_wood_392.jpg,1600,1200,incomplete,434,240,1166,960
1_metal_278.jpg,2560,1440,incomplete,889,288,1671,1152
1_concrete_192.jpg,1680,1050,incomplete,550,210,1129,840
1_concrete_237.jpg,910,683,incomplete,247,136,663,545
1_metal_282.jpg,3000,2000,incomplete,957,400,2043,1600
1_factory_29.jpg,3024,4032,incomplete,400,806,2624,3225
1_metal_298.jpg,1920,1200,incomplete,634,240,1286,960
1_factory_3.jpg,3264,2448,incomplete,957,490,2307,1958
1_factory_11.jpg,2448,2448,incomplete,549,490,1899,1958
1_concrete_184.jpg,1500,987,incomplete,478,197,1022,789
1_wood_330.jpg,3600,3600,incomplete,807,720,2793,2880
1_concrete_248.jpg,1000,667,incomplete,296,133,703,533
1_concrete_189.jpg,1920,1080,incomplete,662,216,1257,864
1_wood_388.jpg,2560,1600,incomplete,791,320,1768,1280
1_metal_306.jpg,1062,751,incomplete,302,150,759,600
1_factory_92.jpg,2448,2448,incomplete,559,490,1888,1958
1_metal_316.jpg,1920,1080,incomplete,630,216,1289,864
1_concrete_246.jpg,1140,760,incomplete,338,152,802,608
1_factory_154.jpg,4032,3024,incomplete,1093,605,2939,2419
1_metal_286.jpg,1920,1080,incomplete,667,216,1253,864
1_concrete_182.jpg,1920,1080,incomplete,662,216,1257,864
1_concrete_221.jpg,1140,760,incomplete,363,152,776,608
1_wood_391.jpg,1024,640,incomplete,317,128,707,512
1_factory_77.jpg,2448,2448,incomplete,559,490,1888,1958
1_wood_342.jpg,1600,1200,incomplete,469,240,1131,960
1_wood_372.jpg,1920,1080,incomplete,630,216,1289,864
1_metal_310.jpg,1920,1080,incomplete,630,216,1289,864
1_wood_390.jpg,1920,1080,incomplete,630,216,1289,864
1_factory_5.jpg,2448,2448,incomplete,549,490,1899,1958
1_factory_35.jpg,2448,2448,incomplete,549,490,1899,1958
1_concrete_215.jpg,3008,3008,incomplete,686,602,2320,2406
1_metal_295.jpg,3888,2592,incomplete,1240,518,2648,2073
1_factory_121.jpg,3024,4032,incomplete,281,806,2742,3225
1_metal_267.jpg,1280,720,incomplete,441,144,838,576
1_factory_36.jpg,2448,2448,incomplete,549,490,1899,1958
1_factory_100.jpg,2448,2448,incomplete,559,490,1888,1958
1_concrete_213.jpg,1920,1200,incomplete,634,240,1286,960
1_factory_171.jpg,2448,2448,incomplete,476,490,1970,1958
1_concrete_206.jpg,1246,765,incomplete,415,153,830,612
1_wood_394.jpg,1401,981,incomplete,401,196,999,784
1_metal_273.jpg,3888,2592,incomplete,1229,518,2659,2073
1_metal_277.jpg,852,480,incomplete,296,96,556,384
1_factory_45.jpg,2448,2448,incomplete,549,490,1899,1958
1_concrete_196.jpg,1140,760,incomplete,360,152,779,608
1_concrete_190.jpg,3008,3008,incomplete,674,602,2332,2406
1_metal_281.jpg,1300,1147,incomplete,338,229,961,916
1_metal_287.jpg,1024,822,incomplete,289,164,735,657
1_concrete_225.jpg,1000,667,incomplete,319,133,681,533
1_concrete_187.jpg,910,683,incomplete,267,136,643,545
1_factory_59.jpg,2448,2448,incomplete,549,490,1899,1958
1_wood_373.jpg,1600,1200,incomplete,434,240,1166,960
1_metal_288.jpg,1920,1080,incomplete,667,216,1253,864
1_wood_359.jpg,1920,1147,incomplete,648,229,1271,916
1_concrete_236.jpg,1920,1080,incomplete,630,216,1289,864
1_factory_44.jpg,2448,2448,incomplete,549,490,1899,1958
1_concrete_203.jpg,1920,1080,incomplete,662,216,1257,864
1_wood_377.jpg,3600,3600,incomplete,701,720,2899,2880
1_factory_17.jpg,2448,2448,incomplete,549,490,1899,1958
1_wood_329.jpg,1920,1200,incomplete,629,240,1291,960
1_factory_165.jpg,2448,2448,incomplete,476,490,1970,1958
1_concrete_216.jpg,1680,1050,incomplete,555,210,1125,840
1_factory_4.jpg,4032,3024,incomplete,1182,605,2850,2419
1_wood_352.jpg,3600,3600,incomplete,822,720,2778,2880
1_concrete_185.jpg,1920,1080,incomplete,662,216,1257,864
1_factory_116.jpg,4032,3024,incomplete,1194,605,2837,2419
1_wood_380.jpg,3600,3600,incomplete,701,720,2899,2880
1_factory_114.jpg,2448,2448,incomplete,559,490,1888,1958
1_factory_144.jpg,2448,3264,incomplete,228,653,2220,2611
1_factory_80.jpg,2448,2448,incomplete,559,490,1888,1958
1_metal_312.jpg,1280,720,incomplete,420,144,859,576
1_factory_97.jpg,2448,2448,incomplete,559,490,1888,1958
1_factory_146.jpg,2448,2448,incomplete,476,490,1970,1958
1_concrete_232.jpg,1920,1080,incomplete,630,216,1289,864
1_factory_93.jpg,2448,3264,incomplete,337,653,2110,2611
1_concrete_241.jpg,1680,1050,incomplete,519,210,1160,840
1_wood_378.jpg,1920,1200,incomplete,594,240,1326,960
1_factory_54.jpg,2448,2448,incomplete,549,490,1899,1958
1_factory_7.jpg,2448,2448,incomplete,549,490,1899,1958
1_factory_69.jpg,2448,2448,incomplete,559,490,1888,1958
1_concrete_247.jpg,2560,1600,incomplete,791,320,1768,1280
1_wood_385.jpg,3006,1727,incomplete,976,345,2030,1381
1_factory_40.jpg,2448,2448,incomplete,549,490,1899,1958
1_metal_257.jpg,1024,768,incomplete,300,154,723,614
1_concrete_191.jpg,1680,1050,incomplete,550,210,1129,840
1_concrete_240.jpg,3008,3008,incomplete,586,602,2422,2406
1_factory_34.jpg,4032,3024,incomplete,1182,605,2850,2419
1_concrete_193.jpg,1600,885,incomplete,556,177,1044,708
1_factory_178.jpg,2448,2448,incomplete,476,490,1970,1958
1_concrete_242.jpg,1680,1050,incomplete,519,210,1160,840
1_wood_346.jpg,1920,1080,incomplete,667,216,1253,864
1_concrete_244.jpg,2880,1800,incomplete,890,360,1989,1440
1_factory_27.jpg,4032,3024,incomplete,1182,605,2850,2419
1_wood_331.jpg,2560,1600,incomplete,839,320,1721,1280
1_metal_261.jpg,1920,1080,incomplete,662,216,1257,864
1_factory_75.jpg,2448,3264,incomplete,337,653,2110,2611
1_factory_79.jpg,3024,4032,incomplete,416,806,2607,3225
1_metal_302.jpg,3840,2160,incomplete,1260,432,2579,1728
1_factory_30.jpg,3024,4032,incomplete,400,806,2624,3225
1_factory_162.jpg,4032,3024,incomplete,1093,605,2939,2419
1_wood_321.jpg,1920,1080,incomplete,662,216,1257,864
1_factory_84.jpg,2448,3264,incomplete,337,653,2110,2611
1_metal_285.jpg,1906,1191,incomplete,630,238,1276,952
1_factory_37.jpg,2448,2448,incomplete,549,490,1899,1958
1_factory_168.jpg,4032,3024,incomplete,1093,605,2939,2419
1_wood_343.jpg,2560,1600,incomplete,839,320,1721,1280
1_factory_170.jpg,3264,2448,incomplete,885,490,2379,1958
1_wood_364.jpg,1000,667,incomplete,319,133,681,533
1_factory_63.jpg,3264,2448,incomplete,967,490,2296,1958
1_wood_332.jpg,1920,1200,incomplete,629,240,1291,960
1_factory_86.jpg,2448,2448,incomplete,559,490,1888,1958
1_factory_166.jpg,2448,2448,incomplete,476,490,1970,1958
