filename,width,height,class,xmin,ymin,xmax,ymax
0_wood_7227.jpg,284,177,complete,50,11,212,169
0_concrete_3429.jpg,300,168,complete,88,1,218,167
0_factory_1068.jpg,2448,2448,complete,284,385,1924,2447
0_factory_367.jpg,2448,2448,complete,597,272,2272,2381
0_concrete_3567.jpg,1000,667,complete,255,98,715,583
0_factory_452.jpg,4032,3024,complete,605,0,2850,2963
0_metal_4154.jpg,1062,751,complete,253,0,916,652
0_concrete_3402.jpg,289,174,complete,91,5,233,151
0_factory_534.jpg,2448,2448,complete,538,437,2072,2113
1_metal_3742.jpg,1906,1191,incomplete,602,174,1543,1190
0_concrete_3416.jpg,300,168,complete,105,16,190,151
1_factory_1330.jpg,2448,2448,incomplete,72,118,2447,2366
0_metal_4409.jpg,300,168,complete,90,9,209,165
0_metal_4993.jpg,1920,1080,complete,387,0,1284,957
1_wood_4267.jpg,3006,1727,incomplete,589,0,2343,1727
1_factory_531.jpg,2448,2448,incomplete,207,116,2190,2172
1_concrete_2542.jpg,287,175,incomplete,48,27,208,155
1_metal_3863.jpg,284,177,incomplete,85,5,255,173
1_wood_5238.jpg,1820,1214,incomplete,303,0,1519,1008
0_factory_1398.jpg,2448,2448,complete,0,234,1981,2447
1_metal_2754.jpg,3000,2000,incomplete,684,413,2199,1999
1_wood_5367.jpg,284,177,incomplete,56,13,219,176
1_concrete_2575.jpg,259,194,incomplete,35,15,228,188
1_factory_155.jpg,3024,4032,incomplete,0,529,3024,4010
1_concrete_2116.jpg,287,175,incomplete,59,7,248,174
0_concrete_3309.jpg,300,168,complete,78,30,214,167
0_factory_1614.jpg,4032,3024,complete,814,383,2907,2989
0_metal_4340.jpg,300,168,complete,72,21,218,153
0_factory_1509.jpg,2448,2448,complete,430,422,2192,2447
0_factory_212.jpg,2448,2448,complete,348,134,2284,2045
0_concrete_2705.jpg,1000,563,complete,199,0,745,563
1_metal_3044.jpg,238,212,incomplete,35,22,208,199
0_factory_1516.jpg,2448,2448,complete,329,5,2410,2445
1_metal_3296.jpg,268,188,incomplete,55,0,200,161
1_factory_252.jpg,4032,3024,incomplete,910,604,2958,2850
1_metal_3260.jpg,1906,1191,incomplete,518,32,1339,1008
0_concrete_2140.jpg,300,168,complete,81,21,181,144
1_metal_2809.jpg,300,168,incomplete,73,4,236,167
0_concrete_3403.jpg,289,174,complete,80,30,191,173
1_metal_3216.jpg,3840,2160,incomplete,1407,119,3097,2079
1_metal_3301.jpg,268,188,incomplete,92,10,211,160
1_metal_3549.jpg,300,168,incomplete,86,0,219,139
1_concrete_2557.jpg,273,184,incomplete,49,0,249,184
1_metal_4047.jpg,284,177,incomplete,60,16,208,176
1_wood_4203.jpg,3600,3600,incomplete,265,49,3392,3497
0_concrete_2997.jpg,300,168,complete,84,26,206,139
1_concrete_2189.jpg,183,275,incomplete,0,36,183,274
0_concrete_1951.jpg,3104,1812,complete,1261,265,2412,1512
0_concrete_3386.jpg,300,168,complete,80,0,228,145
0_factory_60.jpg,2448,2448,complete,249,157,2048,2310
1_factory_1088.jpg,2448,2448,incomplete,98,103,2144,2115
1_metal_3496.jpg,300,168,incomplete,49,27,176,145
0_concrete_3575.jpg,512,342,complete,170,37,390,300
1_metal_3356.jpg,275,183,incomplete,74,4,228,176
0_wood_7171.jpg,275,183,complete,79,33,194,172
0_wood_7057.jpg,2560,1600,complete,941,158,2025,1480
1_wood_5067.jpg,1024,640,incomplete,309,0,836,640
0_factory_1566.jpg,2448,3264,complete,0,530,2208,3222
1_wood_4979.jpg,284,177,incomplete,73,5,204,152
0_metal_4266.jpg,284,177,complete,64,18,238,166
0_wood_7034.jpg,1920,1200,complete,617,129,1448,1103
1_metal_3306.jpg,284,177,incomplete,74,0,226,147
0_metal_4800.jpg,259,194,complete,52,29,186,180
0_wood_6555.jpg,1920,1200,complete,614,89,1525,1139
1_concrete_2598.jpg,225,225,incomplete,21,0,214,225
1_factory_121.jpg,2448,3264,incomplete,0,294,2122,2742
1_concrete_2451.jpg,1140,760,incomplete,294,0,917,622
1_wood_4307.jpg,300,168,incomplete,98,0,205,153
1_concrete_2329.jpg,1920,1080,incomplete,605,52,1340,1031
1_wood_4922.jpg,300,168,incomplete,84,29,212,163
0_factory_727.jpg,3024,4032,complete,210,37,3023,3706
0_wood_6332.jpg,300,168,complete,57,0,226,168
0_metal_5133.jpg,1920,1080,complete,495,13,1373,977
1_factory_437.jpg,2448,2448,incomplete,427,367,2234,2155
0_wood_6262.jpg,300,168,complete,97,12,208,153
1_metal_3851.jpg,225,225,incomplete,3,0,202,203
1_wood_4670.jpg,1920,1080,incomplete,427,42,1342,1079
0_concrete_3062.jpg,300,168,complete,60,0,177,131
0_wood_5694.jpg,300,168,complete,69,3,205,163
1_metal_3557.jpg,300,168,incomplete,47,0,207,168
0_metal_4494.jpg,1600,1000,complete,177,0,1068,994
0_metal_3629.jpg,2560,1440,complete,606,94,1691,1365
0_metal_5336.jpg,300,168,complete,67,0,216,158
0_concrete_2547.jpg,284,177,complete,41,35,178,174
0_wood_5700.jpg,275,183,complete,50,10,194,177
1_wood_4659.jpg,1300,866,incomplete,182,2,1111,865
0_metal_4798.jpg,284,177,complete,55,0,199,154
0_factory_206.jpg,3024,4032,complete,0,81,3024,3667
0_wood_6276.jpg,275,183,complete,47,17,219,182
1_metal_3873.jpg,1920,1080,incomplete,530,90,1473,953
0_factory_764.jpg,2448,2448,complete,119,103,2433,2447
0_wood_5621.jpg,2560,1600,complete,594,190,1725,1404
0_wood_7238.jpg,275,183,complete,64,19,214,165
1_metal_2737.jpg,3840,2160,incomplete,1035,0,3096,2015
0_concrete_1986.jpg,1920,1200,complete,563,0,1285,1051
1_factory_1409.jpg,4032,3024,incomplete,837,0,3297,3024
1_metal_3812.jpg,259,194,incomplete,58,0,253,173
0_metal_4692.jpg,284,177,complete,52,30,175,159
1_factory_255.jpg,4032,3024,incomplete,1067,318,3535,2418
1_factory_768.jpg,2448,2448,incomplete,134,217,1788,1963
0_factory_998.jpg,4032,3024,complete,1174,460,3248,2625
0_metal_4845.jpg,300,168,complete,87,17,191,156
0_factory_1734.jpg,2448,2448,complete,173,0,2056,2286
0_wood_6590.jpg,1920,1200,complete,357,166,1339,1199
0_metal_4413.jpg,300,168,complete,96,34,243,167
1_factory_1113.jpg,3024,4032,incomplete,0,0,3024,3876
1_metal_3089.jpg,1280,720,incomplete,279,23,1044,719
0_concrete_2653.jpg,225,225,complete,25,12,193,213
1_concrete_2541.jpg,287,175,incomplete,65,0,213,146
0_factory_630.jpg,4032,3024,complete,822,412,3153,2961
1_factory_833.jpg,2448,2448,incomplete,0,0,2448,2448
0_factory_1147.jpg,2448,2448,complete,575,263,2108,2076
0_wood_6721.jpg,300,168,complete,67,21,218,167
1_wood_4201.jpg,3600,3600,incomplete,549,297,3198,3583
0_factory_1177.jpg,4032,3024,complete,1362,307,3322,2739
1_wood_5327.jpg,300,168,incomplete,75,7,225,167
0_wood_6651.jpg,300,168,complete,84,0,222,165
0_metal_4544.jpg,512,320,complete,78,34,310,305
0_wood_7256.jpg,300,168,complete,71,6,190,167
1_factory_69.jpg,2448,2448,incomplete,35,149,2309,2447
1_factory_291.jpg,2448,2448,incomplete,144,0,2291,2311
1_factory_1374.jpg,2448,2448,incomplete,0,115,2062,2200
1_factory_863.jpg,2448,2448,incomplete,349,71,2447,2349
0_metal_4716.jpg,259,194,complete,64,24,201,184
0_wood_6349.jpg,300,168,complete,44,14,234,151
1_factory_949.jpg,2448,2448,incomplete,556,80,2167,2220
1_concrete_2565.jpg,262,192,incomplete,51,26,202,173
0_factory_1171.jpg,2448,2448,complete,68,65,2120,2376
1_factory_47.jpg,2448,2448,incomplete,70,11,2447,2447
0_concrete_2696.jpg,1000,667,complete,300,43,862,626
0_factory_743.jpg,2448,2448,complete,15,228,2060,2201
0_factory_1089.jpg,2448,2448,complete,667,77,2173,1938
1_concrete_2583.jpg,300,168,incomplete,64,0,229,156
0_wood_6539.jpg,1920,1080,complete,468,109,1509,1079
1_concrete_2096.jpg,300,168,incomplete,81,14,211,146
0_metal_3635.jpg,1024,768,complete,97,102,883,767
1_metal_3691.jpg,1024,768,incomplete,57,94,756,767
0_metal_5314.jpg,275,183,complete,72,24,198,156
0_concrete_2566.jpg,300,168,complete,67,7,202,152
0_factory_669.jpg,2448,2448,complete,323,14,2173,2067
0_concrete_2646.jpg,300,168,complete,63,9,201,152
0_concrete_2522.jpg,275,183,complete,50,11,196,147
1_wood_5095.jpg,1401,981,incomplete,329,150,1078,822
0_factory_1410.jpg,4032,3024,complete,365,0,2849,3024
0_factory_386.jpg,4032,3024,complete,748,0,3011,2932
1_wood_5558.jpg,1600,1200,incomplete,292,0,1410,961
1_factory_1394.jpg,2448,2448,incomplete,0,0,2448,2161
0_wood_6115.jpg,728,485,complete,122,19,582,416
1_factory_827.jpg,3264,2448,incomplete,688,0,2673,2075
1_concrete_1492.jpg,1920,1080,incomplete,544,0,1525,1080
0_concrete_3390.jpg,300,168,complete,73,26,232,167
1_metal_3588.jpg,1600,1000,incomplete,225,77,1290,900
1_factory_459.jpg,2448,2448,incomplete,585,446,2382,2010
1_metal_2749.jpg,1300,1147,incomplete,31,0,1294,1147
0_concrete_2019.jpg,300,168,complete,112,30,207,163
0_concrete_2682.jpg,1000,667,complete,127,0,733,608
1_wood_4790.jpg,300,168,incomplete,63,13,182,137
0_factory_1131.jpg,4032,3024,complete,954,228,3353,2727
1_concrete_2551.jpg,300,168,incomplete,63,14,215,167
0_metal_3657.jpg,3000,2000,complete,1061,227,2110,1685
0_wood_7432.jpg,1401,981,complete,415,76,1210,901
1_metal_3353.jpg,275,183,incomplete,23,0,197,182
0_concrete_2329.jpg,1920,1080,complete,686,180,1360,917
0_factory_835.jpg,2448,2448,complete,0,225,2270,2157
1_metal_3456.jpg,300,168,incomplete,96,28,215,140
1_factory_443.jpg,4032,3024,incomplete,832,48,3819,3021
0_factory_1460.jpg,2448,2448,complete,442,141,2296,2167
0_wood_7421.jpg,1600,1200,complete,240,0,1155,1200
1_factory_1160.jpg,3024,4032,incomplete,77,600,3023,3573
0_metal_4549.jpg,512,320,complete,101,61,374,319
1_concrete_2261.jpg,512,288,incomplete,88,48,315,287
1_wood_4385.jpg,275,183,incomplete,66,0,228,183
1_factory_1164.jpg,3024,4032,incomplete,0,500,3024,3882
0_metal_4768.jpg,300,168,complete,91,4,215,152
0_concrete_2015.jpg,300,168,complete,56,19,194,167
1_factory_578.jpg,2448,2448,incomplete,0,54,2448,2447
0_metal_5472.jpg,1920,1080,complete,551,0,1342,1012
0_factory_296.jpg,2448,2448,complete,355,37,2409,2112
1_factory_957.jpg,2448,2448,incomplete,180,154,2324,2202
0_wood_6778.jpg,300,168,complete,96,15,215,167
0_wood_6897.jpg,512,341,complete,165,29,422,313
1_factory_1251.jpg,2448,2448,incomplete,283,240,2141,2083
1_factory_475.jpg,2448,2448,incomplete,178,470,1949,2200
0_metal_4356.jpg,275,183,complete,80,12,225,176
0_wood_5652.jpg,3006,1727,complete,427,163,1868,1726
1_metal_3792.jpg,284,177,incomplete,49,17,210,141
0_factory_122.jpg,2448,3264,complete,524,145,2306,2517
0_wood_5994.jpg,1401,981,complete,417,104,984,924
0_wood_6186.jpg,2560,1600,complete,876,354,1886,1502
0_factory_1897.jpg,2448,2448,complete,475,340,1991,2106
0_metal_3773.jpg,284,177,complete,53,0,208,146
1_factory_508.jpg,3264,2448,incomplete,194,0,2506,2157
0_factory_1759.jpg,2448,2448,complete,259,251,1839,1975
1_factory_785.jpg,2448,3264,incomplete,1,0,2391,3264
0_factory_1381.jpg,2448,2448,complete,416,144,2152,2447
1_metal_3484.jpg,284,177,incomplete,84,25,231,176
0_concrete_2308.jpg,512,320,complete,129,62,356,315
1_concrete_1672.jpg,300,168,incomplete,43,9,210,167
1_metal_3376.jpg,284,177,incomplete,63,24,222,156
1_concrete_1919.jpg,1920,1080,incomplete,501,76,1362,1007
1_wood_5334.jpg,284,177,incomplete,48,0,221,173
1_wood_5094.jpg,1401,981,incomplete,251,0,1002,881
1_concrete_1865.jpg,1300,866,incomplete,161,0,1004,726
1_metal_3615.jpg,1920,1080,incomplete,541,36,1457,1060
0_factory_67.jpg,2448,2448,complete,354,222,2063,2428
0_metal_4738.jpg,275,183,complete,42,0,184,176
0_concrete_3614.jpg,1680,1050,complete,550,0,1377,1050
1_metal_3570.jpg,1280,720,incomplete,332,31,891,618
0_factory_1445.jpg,4032,3024,complete,1010,90,2911,3023
0_factory_521.jpg,2448,2448,complete,362,267,2444,2447
1_factory_9.jpg,3024,4032,incomplete,0,332,3024,3748
1_factory_65.jpg,2448,2448,incomplete,535,444,2182,2135
1_wood_4566.jpg,512,320,incomplete,166,12,434,282
0_factory_518.jpg,4032,3024,complete,855,0,3206,3024
0_metal_4347.jpg,259,194,complete,55,17,215,185
1_concrete_1448.jpg,1246,765,incomplete,258,57,1044,764
0_factory_1488.jpg,2448,2448,complete,450,480,1875,2218
0_wood_5835.jpg,284,177,complete,56,0,226,175
0_wood_6813.jpg,300,168,complete,92,8,213,167
0_metal_5042.jpg,1920,1200,complete,458,145,1415,1067
0_concrete_3248.jpg,910,683,complete,213,79,645,642
1_wood_4854.jpg,284,177,incomplete,68,12,192,141
0_factory_1077.jpg,2448,2448,complete,170,242,2390,2294
1_concrete_2435.jpg,2880,1800,incomplete,447,0,2485,1687
0_concrete_2321.jpg,512,512,complete,132,94,426,510
0_metal_5355.jpg,298,169,complete,94,0,242,157
0_metal_3857.jpg,300,168,complete,72,6,201,167
0_factory_780.jpg,2448,2448,complete,0,145,2123,2447
0_metal_3791.jpg,284,177,complete,52,0,186,140
0_concrete_2126.jpg,284,177,complete,77,20,201,162
0_concrete_2956.jpg,300,168,complete,95,15,210,148
0_concrete_2828.jpg,910,683,complete,172,0,846,683
1_wood_4427.jpg,284,177,incomplete,61,9,204,168
1_factory_128.jpg,2448,2448,incomplete,21,40,2310,2447
1_metal_3120.jpg,1920,1080,incomplete,449,0,1387,1080
0_metal_4530.jpg,3000,2000,complete,555,223,2230,1961
1_concrete_2679.jpg,512,320,incomplete,117,50,416,310
0_concrete_2427.jpg,3008,3008,complete,185,0,2887,2665
0_factory_952.jpg,2448,2448,complete,292,440,2431,2298
1_factory_1017.jpg,2448,2448,incomplete,0,0,2296,2243
0_metal_4916.jpg,300,168,complete,98,16,239,166
1_concrete_2221.jpg,1000,667,incomplete,211,109,725,623
1_factory_117.jpg,2448,2448,incomplete,433,427,2386,2427
0_concrete_2742.jpg,512,288,complete,133,0,390,232
1_metal_3580.jpg,1280,720,incomplete,224,39,873,649
1_metal_3785.jpg,284,177,incomplete,50,10,204,166
1_wood_5387.jpg,284,177,incomplete,74,10,250,156
0_metal_3746.jpg,300,168,complete,91,0,198,154
0_factory_238.jpg,3024,4032,complete,145,613,3023,3813
1_concrete_1507.jpg,1920,1200,incomplete,460,0,1651,1099
0_factory_1825.jpg,4032,3024,complete,1014,327,3214,2448
0_factory_1644.jpg,3024,4032,complete,0,344,2956,3825
0_wood_6776.jpg,300,168,complete,88,14,180,142
0_factory_355.jpg,2448,2448,complete,272,447,1897,2316
0_wood_6429.jpg,512,320,complete,137,65,335,284
0_factory_678.jpg,2448,3264,complete,0,0,2448,3123
1_factory_841.jpg,2448,2448,incomplete,213,461,1956,2083
1_factory_653.jpg,4032,3024,incomplete,463,0,3026,3024
0_metal_4637.jpg,1062,751,complete,266,67,789,720
1_wood_5210.jpg,728,485,incomplete,90,0,534,416
0_wood_6415.jpg,1920,1080,complete,531,0,1574,1022
1_concrete_2047.jpg,275,183,incomplete,74,0,208,157
0_concrete_2446.jpg,300,168,complete,77,23,246,167
1_factory_1013.jpg,2448,2448,incomplete,0,0,2448,2403
1_wood_4439.jpg,300,168,incomplete,55,15,215,167
0_metal_3738.jpg,284,177,complete,84,24,209,176
0_wood_5630.jpg,1920,1200,complete,428,49,1430,1134
0_factory_1795.jpg,2448,2448,complete,364,4,2177,2447
0_wood_6762.jpg,275,183,complete,54,0,193,178
0_wood_7229.jpg,284,177,complete,57,14,193,150
0_metal_4977.jpg,1920,1200,complete,457,10,1317,1067
0_wood_5865.jpg,300,168,complete,91,9,184,137
0_wood_7435.jpg,1401,981,complete,321,112,967,845
0_metal_4045.jpg,3888,2592,complete,1148,204,2865,2253
1_factory_134.jpg,2448,2448,incomplete,381,145,2021,2095
0_factory_1308.jpg,3264,2448,complete,591,500,2344,2289
1_metal_3322.jpg,300,168,incomplete,92,1,236,158
0_concrete_2109.jpg,300,168,complete,105,2,229,167
1_wood_4665.jpg,1920,1080,incomplete,660,0,1625,937
0_concrete_2809.jpg,1920,1080,complete,343,86,1219,1079
1_metal_3843.jpg,284,177,incomplete,37,3,215,167
1_metal_2957.jpg,300,168,incomplete,69,3,233,160
1_factory_419.jpg,2448,2448,incomplete,0,0,2427,2448
0_concrete_2618.jpg,262,192,complete,82,0,215,168
0_factory_1856.jpg,2448,2448,complete,321,299,1899,2365
0_factory_1892.jpg,4032,3024,complete,949,0,3281,2873
1_metal_3429.jpg,300,168,incomplete,83,3,224,167
1_concrete_1733.jpg,300,168,incomplete,64,20,191,158
1_wood_4980.jpg,284,177,incomplete,72,0,230,176
0_wood_5829.jpg,300,168,complete,102,18,242,146
1_concrete_2550.jpg,300,168,incomplete,83,3,242,167
0_factory_1468.jpg,3264,2448,complete,623,161,2608,2273
0_metal_4389.jpg,284,177,complete,51,2,199,164
0_factory_1258.jpg,2448,2448,complete,126,211,2185,2442
0_concrete_1970.jpg,1920,1080,complete,530,0,1406,998
0_wood_6820.jpg,300,168,complete,66,0,201,168
1_factory_968.jpg,3024,4032,incomplete,0,228,3024,3291
1_wood_5581.jpg,626,417,incomplete,75,46,478,416
0_factory_1537.jpg,2448,2448,complete,420,249,2000,2094
1_factory_236.jpg,3024,4032,incomplete,185,163,3023,4031
0_concrete_3285.jpg,300,168,complete,101,17,190,131
0_concrete_2533.jpg,300,168,complete,71,28,199,151
0_concrete_2456.jpg,300,168,complete,102,2,255,145
1_metal_3125.jpg,1920,1080,incomplete,542,0,1368,1080
0_metal_4033.jpg,1920,1080,complete,499,90,1136,834
1_factory_865.jpg,4032,3024,incomplete,616,0,3201,2642
1_concrete_2668.jpg,512,342,incomplete,160,26,403,281
0_metal_4638.jpg,1062,751,complete,240,7,760,707
0_metal_5058.jpg,852,480,complete,191,0,549,462
0_metal_3775.jpg,284,177,complete,62,22,182,144
1_factory_996.jpg,4032,3024,incomplete,935,0,3909,3024
0_factory_1426.jpg,2448,2448,complete,330,169,2221,2245
1_wood_4536.jpg,1000,667,incomplete,264,0,747,640
0_concrete_2877.jpg,300,168,complete,90,0,225,168
0_metal_5484.jpg,3888,2592,complete,770,0,2643,2449
0_factory_1444.jpg,4032,3024,complete,1204,564,2842,2433
0_metal_4960.jpg,1280,720,complete,221,33,846,714
0_wood_6871.jpg,284,177,complete,54,10,232,174
0_wood_7189.jpg,300,168,complete,107,5,219,142
0_wood_7204.jpg,300,168,complete,86,5,221,143
0_metal_4158.jpg,1062,751,complete,205,69,741,622
0_factory_615.jpg,2448,2448,complete,64,0,2447,2226
0_concrete_3526.jpg,2560,1600,complete,590,0,1708,1287
0_concrete_2247.jpg,183,275,complete,0,13,180,231
0_factory_124.jpg,2448,3264,complete,0,471,2406,2924
1_wood_4545.jpg,1920,1080,incomplete,372,33,1333,1079
1_concrete_2008.jpg,2880,1800,incomplete,406,5,2325,1778
1_factory_1261.jpg,2448,2448,incomplete,58,97,2313,2267
0_factory_68.jpg,2448,2448,complete,204,0,1955,2108
0_wood_7224.jpg,284,177,complete,71,1,234,172
0_concrete_3257.jpg,1920,1200,complete,648,229,1365,1164
0_metal_5070.jpg,2560,1440,complete,1016,66,1880,1374
0_metal_3676.jpg,1062,751,complete,292,0,787,692
0_metal_3950.jpg,238,212,complete,47,12,183,174
1_factory_506.jpg,3264,2448,incomplete,849,255,2775,2144
1_concrete_2007.jpg,1600,885,incomplete,552,115,1139,727
0_factory_550.jpg,2448,2448,complete,358,33,1970,2062
0_wood_6889.jpg,1920,1080,complete,509,10,1426,1049
1_wood_4207.jpg,3600,3600,incomplete,457,0,3433,3299
1_factory_472.jpg,2448,2448,incomplete,60,0,2312,2176
0_metal_4082.jpg,1920,1200,complete,495,154,1465,1096
1_wood_4558.jpg,512,341,incomplete,138,57,380,297
1_wood_4244.jpg,1920,1200,incomplete,465,83,1611,1108
1_concrete_1774.jpg,2560,1600,incomplete,531,0,1996,1390
1_wood_4487.jpg,300,168,incomplete,79,15,222,167
1_concrete_1608.jpg,274,184,incomplete,97,13,225,179
0_metal_5083.jpg,3840,2160,complete,1169,277,2401,1836
0_metal_4318.jpg,284,177,complete,102,13,245,161
1_wood_4280.jpg,1024,683,incomplete,248,80,853,682
0_wood_6275.jpg,275,183,complete,58,29,197,169
1_wood_4414.jpg,275,183,incomplete,72,2,217,160
0_metal_4763.jpg,284,177,complete,60,24,184,176
1_wood_4770.jpg,300,168,incomplete,103,5,241,153
0_wood_6886.jpg,1000,667,complete,243,4,775,642
0_wood_5722.jpg,275,183,complete,91,0,230,182
0_metal_5216.jpg,275,183,complete,76,27,207,161
0_metal_4207.jpg,268,188,complete,61,35,208,187
0_factory_925.jpg,4032,3024,complete,1002,317,3689,3023
1_factory_675.jpg,2448,3264,incomplete,0,225,2448,3017
1_wood_5393.jpg,300,168,incomplete,60,0,214,140
1_concrete_2658.jpg,1000,667,incomplete,78,0,839,667
0_metal_4617.jpg,3000,2000,complete,422,245,2213,1999
0_metal_4930.jpg,300,168,complete,87,1,212,154
1_concrete_2437.jpg,2880,1800,incomplete,936,301,2195,1447
0_factory_1850.jpg,2448,2448,complete,473,145,2216,2182
0_wood_6196.jpg,284,177,complete,63,17,184,149
0_wood_6343.jpg,300,168,complete,94,0,218,149
0_metal_4097.jpg,852,480,complete,266,58,643,460
0_factory_393.jpg,4032,3024,complete,690,343,3106,2737
0_metal_4545.jpg,512,320,complete,95,53,400,313
0_wood_6985.jpg,1920,1080,complete,718,166,1401,983
1_metal_3924.jpg,259,194,incomplete,18,30,187,190
1_concrete_2367.jpg,1920,1080,incomplete,660,215,1510,977
0_concrete_3088.jpg,183,275,complete,30,7,182,210
1_factory_414.jpg,2448,2448,incomplete,55,0,2134,2163
0_factory_110.jpg,2448,2448,complete,110,287,2447,2316
1_factory_878.jpg,4032,3024,incomplete,679,635,2893,2963
0_wood_5899.jpg,275,183,complete,52,28,202,182
0_concrete_2711.jpg,1000,563,complete,264,93,806,562
1_metal_3757.jpg,1024,822,incomplete,66,52,875,811
0_factory_765.jpg,2448,2448,complete,83,0,2265,2048
1_factory_1368.jpg,2448,2448,incomplete,125,76,2185,2447
0_wood_6148.jpg,1024,683,complete,140,76,678,637
1_wood_5086.jpg,2560,1600,incomplete,787,207,1922,1410
0_factory_654.jpg,4032,3024,complete,377,277,3205,2700
1_factory_837.jpg,2448,2448,incomplete,0,104,2228,2333
0_wood_5637.jpg,728,485,complete,211,36,524,448
1_factory_811.jpg,3264,2448,incomplete,482,349,2561,2447
0_wood_5689.jpg,300,168,complete,107,36,195,163
0_metal_5305.jpg,259,194,complete,60,22,211,168
1_wood_5053.jpg,512,355,incomplete,114,33,354,304
0_factory_1351.jpg,4032,3024,complete,1063,352,3268,2689
0_metal_3812.jpg,300,168,complete,110,7,222,160
1_factory_162.jpg,2448,2448,incomplete,371,49,1970,2312
0_metal_4077.jpg,512,320,complete,174,56,382,318
0_factory_1083.jpg,2448,3264,complete,0,0,2448,2902
0_wood_7084.jpg,1920,1147,complete,428,28,1351,974
1_metal_3220.jpg,3840,2160,incomplete,1380,84,3143,2067
1_wood_4372.jpg,284,177,incomplete,64,16,221,176
0_metal_4109.jpg,2560,1440,complete,745,0,2072,1311
0_wood_7121.jpg,300,168,complete,65,7,181,151
1_factory_408.jpg,2448,2448,incomplete,193,115,1907,2029
1_metal_3556.jpg,300,168,incomplete,76,20,213,167
0_concrete_2929.jpg,1140,760,complete,268,33,893,707
0_concrete_3022.jpg,287,175,complete,91,13,200,151
1_concrete_1658.jpg,300,168,incomplete,73,20,189,155
0_wood_5826.jpg,300,168,complete,98,0,234,153
1_factory_888.jpg,2448,2448,incomplete,140,259,2263,2447
0_factory_1536.jpg,2448,2448,complete,226,367,1801,2352
1_concrete_2232.jpg,1000,667,incomplete,122,0,747,584
0_concrete_2864.jpg,300,168,complete,69,0,233,168
0_factory_1373.jpg,2448,2448,complete,371,221,1767,2050
1_factory_407.jpg,3264,2448,incomplete,486,313,2273,2014
0_factory_868.jpg,4032,3024,complete,310,95,3838,2790
0_concrete_2357.jpg,1246,765,complete,194,62,782,635
0_factory_1464.jpg,3264,2448,complete,497,393,2404,2221
0_metal_5206.jpg,275,183,complete,67,33,200,177
0_concrete_2195.jpg,262,192,complete,51,10,222,178
0_metal_5323.jpg,300,168,complete,58,31,192,167
0_factory_840.jpg,2448,2448,complete,268,118,2077,2249
0_wood_5709.jpg,2560,1600,complete,641,74,1704,1476
0_concrete_3252.jpg,910,683,complete,204,98,777,682
0_metal_3852.jpg,300,168,complete,84,9,187,132
1_wood_4360.jpg,300,168,incomplete,108,2,223,141
1_metal_2747.jpg,1300,1147,incomplete,113,47,1071,1097
1_factory_259.jpg,2448,2448,incomplete,0,218,2326,2367
0_factory_1911.jpg,2448,2448,complete,224,388,2144,2447
0_factory_1341.jpg,2448,2448,complete,565,340,1969,2376
1_concrete_1875.jpg,1246,765,incomplete,276,55,850,764
0_wood_6570.jpg,3600,3600,complete,533,0,3514,3600
1_factory_635.jpg,3024,4032,incomplete,0,208,3024,3577
0_wood_6286.jpg,275,183,complete,54,18,201,179
0_concrete_2972.jpg,284,177,complete,65,13,190,156
0_factory_710.jpg,3264,2448,complete,341,309,2304,2447
1_factory_268.jpg,2448,3264,incomplete,0,234,2448,2727
1_concrete_2105.jpg,290,174,incomplete,37,0,200,157
0_factory_292.jpg,2448,2448,complete,184,392,1827,2101
1_wood_4613.jpg,1401,981,incomplete,135,0,1190,981
0_wood_5969.jpg,1024,640,complete,213,118,630,639
0_concrete_3363.jpg,274,184,complete,91,30,198,152
1_factory_287.jpg,2448,2448,incomplete,472,0,2204,2161
1_concrete_2670.jpg,512,342,incomplete,67,0,449,335
1_metal_4071.jpg,1600,1000,incomplete,390,0,1165,1000
1_metal_3908.jpg,300,168,incomplete,72,30,221,159
0_factory_411.jpg,2448,2448,complete,201,107,2182,2187
1_wood_4782.jpg,300,168,incomplete,96,26,217,143
1_metal_3739.jpg,1906,1191,incomplete,516,182,1588,1180
0_metal_4962.jpg,1280,720,complete,421,82,940,615
0_concrete_2295.jpg,1000,667,complete,251,40,747,598
0_concrete_2298.jpg,512,342,complete,115,49,307,283
1_wood_5342.jpg,300,168,incomplete,105,8,229,156
1_wood_5137.jpg,1300,866,incomplete,307,81,992,781
0_concrete_2307.jpg,512,320,complete,100,14,345,270
0_factory_410.jpg,2448,2448,complete,400,65,1915,2248
0_concrete_2465.jpg,1680,1050,complete,353,0,1497,984
0_concrete_2660.jpg,225,225,complete,1,24,216,215
0_wood_7253.jpg,284,177,complete,73,6,228,176
1_factory_866.jpg,4032,3024,incomplete,398,365,3578,2616
0_wood_6134.jpg,3006,1727,complete,583,141,1844,1478
0_metal_4966.jpg,1280,720,complete,283,35,778,645
1_factory_350.jpg,3264,2448,incomplete,573,42,2461,2098
1_metal_3753.jpg,1024,822,incomplete,207,80,930,661
0_factory_440.jpg,4032,3024,complete,668,0,3265,2531
0_wood_7298.jpg,300,168,complete,70,0,222,161
0_concrete_3053.jpg,259,194,complete,90,43,198,184
0_wood_5844.jpg,276,183,complete,83,26,233,182
0_factory_878.jpg,4032,3024,complete,509,36,3146,2630
